ja,it,da,tr,no,en,sr,sv,nl,de,fr,ca,ko,fi,total,date
111357.0,207021.0,6536.0,3332.0,8809.0,1326304.0,5554.0,31241.0,38590.0,200892.0,155148.0,5206.0,11608.0,16184.0,2127782.0,2019-03-16
125429.0,180840.0,8331.0,4037.0,12019.0,1494153.0,6851.0,34806.0,45761.0,260171.0,193993.0,6747.0,14783.0,19884.0,2407805.0,2019-03-17
123864.0,171126.0,11213.0,4242.0,16480.0,1795435.0,8009.0,39071.0,50290.0,271051.0,196701.0,11226.0,15779.0,25541.0,2740028.0,2019-03-18
124981.0,145737.0,11895.0,4056.0,17373.0,1740110.0,9082.0,38431.0,50448.0,259629.0,189142.0,11142.0,16258.0,24978.0,2643262.0,2019-03-19
115597.0,136039.0,11554.0,4357.0,16447.0,1739016.0,9110.0,38504.0,50615.0,257330.0,209785.0,11212.0,17878.0,26219.0,2643663.0,2019-03-20
131845.0,130382.0,13084.0,4413.0,17678.0,1706524.0,8296.0,38478.0,51521.0,194004.0,184669.0,11127.0,15911.0,24557.0,2532489.0,2019-03-21
131420.0,109124.0,9027.0,4001.0,18403.0,1684019.0,6800.0,36923.0,48403.0,198113.0,163522.0,9593.0,13594.0,21996.0,2454938.0,2019-03-22
117703.0,92159.0,6842.0,4197.0,13579.0,1331152.0,5194.0,29495.0,39252.0,173369.0,138388.0,4994.0,13448.0,17748.0,1987520.0,2019-03-23
122274.0,106213.0,10974.0,4391.0,11493.0,1486193.0,6816.0,29713.0,45717.0,239151.0,170231.0,7075.0,17770.0,21761.0,2279772.0,2019-03-24
117426.0,138701.0,12664.0,4291.0,17119.0,1728028.0,7838.0,34168.0,54317.0,254854.0,191078.0,13427.0,16267.0,25843.0,2616021.0,2019-03-25
113019.0,118197.0,11426.0,4083.0,15912.0,1688173.0,8299.0,35367.0,50113.0,240530.0,191901.0,12707.0,16378.0,25022.0,2531127.0,2019-03-26
121701.0,115696.0,11823.0,4117.0,16295.0,1702957.0,8563.0,34727.0,47951.0,238220.0,194544.0,11653.0,18006.0,26452.0,2552705.0,2019-03-27
120648.0,111019.0,12434.0,4080.0,17051.0,1814069.0,8187.0,33197.0,49429.0,242035.0,177826.0,10943.0,16626.0,24315.0,2641859.0,2019-03-28
111397.0,92701.0,9351.0,3687.0,14626.0,1619958.0,6063.0,28871.0,40267.0,241925.0,148506.0,7380.0,12115.0,18249.0,2355096.0,2019-03-29
100121.0,85831.0,6074.0,4095.0,8635.0,1358625.0,5382.0,22560.0,34510.0,200708.0,144292.0,4398.0,14558.0,15397.0,2005186.0,2019-03-30
105510.0,98245.0,8261.0,3628.0,11152.0,1523737.0,6949.0,28966.0,41773.0,300753.0,196689.0,7064.0,17882.0,18250.0,2368859.0,2019-03-31
104941.0,111603.0,10430.0,3603.0,17521.0,1785825.0,7942.0,34141.0,49548.0,291681.0,190162.0,11003.0,17352.0,21571.0,2657323.0,2019-04-01
123902.0,112380.0,11427.0,4062.0,16318.0,1810527.0,8279.0,37412.0,49683.0,263436.0,187379.0,11650.0,17608.0,22300.0,2676363.0,2019-04-02
114153.0,118000.0,11182.0,4336.0,15770.0,1748194.0,8811.0,35270.0,44534.0,244995.0,191116.0,12345.0,16396.0,24992.0,2590094.0,2019-04-03
117281.0,120813.0,10354.0,5917.0,14670.0,1774059.0,8316.0,32713.0,44148.0,228764.0,180182.0,11099.0,17450.0,27745.0,2593511.0,2019-04-04
118263.0,119849.0,9431.0,4030.0,12356.0,1601232.0,6475.0,33186.0,37474.0,206579.0,154426.0,8404.0,14847.0,47826.0,2374378.0,2019-04-05
110912.0,108769.0,5945.0,3966.0,8378.0,1306678.0,5669.0,25377.0,31468.0,170758.0,140633.0,4811.0,15214.0,19846.0,1958424.0,2019-04-06
115071.0,108238.0,7134.0,5115.0,10852.0,1524460.0,7410.0,25647.0,34250.0,219067.0,161172.0,6873.0,19844.0,18917.0,2264050.0,2019-04-07
123877.0,107758.0,10707.0,5168.0,16624.0,1787064.0,8355.0,33407.0,46473.0,243407.0,178574.0,11827.0,18945.0,26471.0,2618657.0,2019-04-08
119874.0,109160.0,10206.0,5301.0,15832.0,1765411.0,8788.0,32534.0,44009.0,235482.0,175516.0,11294.0,20675.0,22780.0,2576862.0,2019-04-09
129613.0,110408.0,10340.0,5629.0,15516.0,1722868.0,8313.0,36254.0,43909.0,221177.0,182300.0,10080.0,17983.0,23950.0,2538340.0,2019-04-10
126915.0,109366.0,10510.0,5499.0,14546.0,1696882.0,8495.0,35126.0,43204.0,213705.0,170691.0,9721.0,17993.0,21120.0,2483773.0,2019-04-11
124869.0,96017.0,8665.0,4618.0,11584.0,1687782.0,6863.0,28325.0,47493.0,188733.0,145952.0,6224.0,14713.0,18788.0,2390626.0,2019-04-12
116415.0,88162.0,5912.0,4772.0,9286.0,1312306.0,7461.0,21142.0,33411.0,317211.0,132100.0,3216.0,14019.0,13131.0,2078544.0,2019-04-13
137084.0,104319.0,6817.0,5843.0,10543.0,1530066.0,8433.0,23100.0,40081.0,200813.0,155967.0,3853.0,19896.0,14976.0,2261791.0,2019-04-14
149760.0,101292.0,5929.0,5364.0,9111.0,1722641.0,8240.0,24074.0,40191.0,191534.0,162423.0,4912.0,20298.0,19054.0,2464823.0,2019-04-15
198546.0,100022.0,6219.0,5349.0,14559.0,1680193.0,8076.0,24119.0,40548.0,189576.0,170696.0,5016.0,19762.0,20897.0,2483578.0,2019-04-16
158659.0,87846.0,6414.0,5833.0,10138.0,1651556.0,8072.0,27328.0,40685.0,202330.0,165955.0,4738.0,18730.0,21895.0,2410179.0,2019-04-17
151402.0,98087.0,6726.0,5579.0,12509.0,1602881.0,7302.0,23329.0,37523.0,201057.0,172268.0,4847.0,20303.0,17391.0,2361204.0,2019-04-18
137754.0,108544.0,6742.0,4817.0,13739.0,1589385.0,4823.0,25757.0,29377.0,184393.0,144339.0,4693.0,16528.0,13800.0,2284691.0,2019-04-19
130453.0,91463.0,6686.0,4720.0,10332.0,1363810.0,4454.0,24134.0,27831.0,151693.0,139005.0,4598.0,16498.0,13759.0,1989436.0,2019-04-20
137419.0,100493.0,8306.0,6371.0,13482.0,1477999.0,6510.0,27076.0,34649.0,199133.0,149743.0,5763.0,22276.0,15927.0,2205147.0,2019-04-21
151907.0,112314.0,9383.0,5802.0,12011.0,1963264.0,8580.0,29863.0,42582.0,247821.0,191313.0,7404.0,26645.0,21837.0,2830726.0,2019-04-22
155262.0,124976.0,11095.0,5682.0,13491.0,1879023.0,7495.0,33826.0,38636.0,220370.0,183199.0,6558.0,21851.0,22106.0,2723570.0,2019-04-23
144093.0,104942.0,10935.0,6091.0,16427.0,1847325.0,5972.0,34938.0,38623.0,212552.0,182466.0,9223.0,18886.0,22115.0,2654588.0,2019-04-24
135485.0,97715.0,10064.0,5830.0,16014.0,1793045.0,4181.0,34195.0,38985.0,207572.0,178674.0,8825.0,17863.0,21636.0,2570084.0,2019-04-25
121694.0,100434.0,9437.0,4456.0,13405.0,1647012.0,3640.0,30539.0,34740.0,229784.0,162816.0,6834.0,16765.0,20969.0,2402525.0,2019-04-26
113256.0,88424.0,5831.0,4454.0,9742.0,1358984.0,3974.0,26533.0,48296.0,187570.0,143698.0,4520.0,13897.0,14124.0,2023303.0,2019-04-27
140124.0,106282.0,7221.0,5765.0,10795.0,1508271.0,4033.0,34005.0,37551.0,229672.0,177246.0,6438.0,16993.0,18420.0,2302816.0,2019-04-28
135725.0,108459.0,10663.0,5668.0,15395.0,1782055.0,4854.0,33319.0,38907.0,265851.0,188020.0,11714.0,18096.0,21804.0,2640530.0,2019-04-29
130455.0,89593.0,10181.0,4221.0,16209.0,1736322.0,4937.0,30526.0,35113.0,217340.0,173693.0,7897.0,16502.0,16143.0,2489132.0,2019-04-30
119953.0,100552.0,10488.0,4905.0,13789.0,1739856.0,5064.0,28864.0,37627.0,220553.0,182833.0,11436.0,17972.0,16006.0,2509898.0,2019-05-01
131924.0,108899.0,10684.0,4686.0,18611.0,1895504.0,5206.0,36154.0,38684.0,241587.0,190770.0,10744.0,16304.0,22551.0,2732308.0,2019-05-02
162573.0,98755.0,9861.0,3604.0,15443.0,1799133.0,5527.0,33016.0,35916.0,216792.0,164491.0,8762.0,14926.0,21112.0,2589911.0,2019-05-03
143966.0,90394.0,6225.0,3697.0,10537.0,1451251.0,4969.0,27843.0,34415.0,194985.0,151929.0,5363.0,12419.0,14883.0,2152876.0,2019-05-04
137557.0,117958.0,7323.0,4479.0,11722.0,1638454.0,7540.0,30518.0,40657.0,253603.0,228767.0,7367.0,12861.0,18623.0,2517429.0,2019-05-05
157846.0,113562.0,11052.0,4490.0,16210.0,1788793.0,6730.0,38473.0,47756.0,262754.0,197003.0,11635.0,18263.0,22984.0,2697551.0,2019-05-06
150411.0,107857.0,9803.0,4413.0,14754.0,1758674.0,7618.0,39123.0,46129.0,244141.0,180421.0,11017.0,18614.0,22787.0,2615762.0,2019-05-07
140896.0,110334.0,9243.0,4624.0,14752.0,1757658.0,7578.0,35885.0,43980.0,240651.0,203753.0,11177.0,19408.0,22651.0,2622590.0,2019-05-08
142593.0,115716.0,9516.0,4702.0,15840.0,1714815.0,7800.0,37634.0,45407.0,230124.0,186909.0,9941.0,17580.0,22098.0,2560675.0,2019-05-09
154304.0,91940.0,9014.0,3799.0,13342.0,1704028.0,5108.0,32930.0,40831.0,201467.0,369746.0,8049.0,28864.0,18970.0,2682392.0,2019-05-10
134939.0,88999.0,6044.0,4009.0,8408.0,1513007.0,5092.0,24875.0,32024.0,185762.0,152500.0,4683.0,16111.0,14286.0,2190739.0,2019-05-11
144022.0,104416.0,7634.0,4481.0,10541.0,1465680.0,8145.0,29538.0,39678.0,218327.0,172570.0,6816.0,21092.0,17733.0,2250673.0,2019-05-12
159837.0,113861.0,12431.0,4610.0,14617.0,1857011.0,8977.0,37305.0,50028.0,248766.0,214038.0,11080.0,20511.0,22110.0,2775182.0,2019-05-13
166295.0,118068.0,11404.0,4968.0,13943.0,1848712.0,9458.0,38207.0,52826.0,268583.0,189370.0,11130.0,20165.0,24068.0,2777197.0,2019-05-14
148826.0,114629.0,9723.0,5542.0,12846.0,1760962.0,8847.0,35086.0,46560.0,240405.0,185448.0,11505.0,17847.0,22420.0,2620646.0,2019-05-15
149771.0,109608.0,9251.0,4552.0,10370.0,1676488.0,8190.0,35413.0,50611.0,227771.0,177006.0,10311.0,17652.0,21132.0,2508126.0,2019-05-16
138798.0,102855.0,6814.0,3703.0,6070.0,1542063.0,5453.0,39290.0,50356.0,197754.0,166719.0,8526.0,13074.0,17476.0,2298951.0,2019-05-17
145361.0,93254.0,6229.0,3765.0,8487.0,1297058.0,5143.0,26622.0,32343.0,159317.0,142172.0,4783.0,14129.0,13015.0,1951678.0,2019-05-18
161095.0,105811.0,6553.0,4269.0,9571.0,1449548.0,7601.0,27749.0,40285.0,219815.0,169051.0,7261.0,24460.0,15792.0,2248861.0,2019-05-19
202102.0,119629.0,9470.0,4257.0,15027.0,1716300.0,8922.0,34439.0,51595.0,246782.0,182689.0,11698.0,22556.0,19375.0,2644841.0,2019-05-20
173485.0,134874.0,9955.0,4603.0,14202.0,1779775.0,8410.0,35989.0,53559.0,256673.0,186450.0,11719.0,21991.0,18919.0,2710604.0,2019-05-21
163114.0,128458.0,9875.0,4920.0,14867.0,1729490.0,8292.0,34478.0,55078.0,240364.0,185275.0,11425.0,23717.0,19437.0,2628790.0,2019-05-22
154519.0,115349.0,9025.0,4288.0,14913.0,1718926.0,7890.0,34496.0,51551.0,223626.0,175337.0,10667.0,20271.0,18137.0,2558995.0,2019-05-23
146705.0,98867.0,8588.0,3725.0,13929.0,1506445.0,5503.0,34975.0,41888.0,191751.0,150554.0,8177.0,14597.0,14535.0,2240239.0,2019-05-24
132089.0,86135.0,10561.0,3745.0,8841.0,1319246.0,5109.0,25233.0,34160.0,169487.0,136518.0,5347.0,15703.0,12995.0,1965169.0,2019-05-25
160157.0,100795.0,9821.0,4147.0,11103.0,1454168.0,7440.0,31165.0,40348.0,211407.0,151612.0,7162.0,21080.0,13885.0,2224290.0,2019-05-26
161087.0,125307.0,11811.0,4058.0,15259.0,1623448.0,8321.0,36630.0,49206.0,248940.0,170814.0,11420.0,21633.0,13292.0,2501226.0,2019-05-27
150642.0,120425.0,10863.0,4222.0,15857.0,1846862.0,8407.0,35192.0,47871.0,257146.0,175262.0,12052.0,21991.0,14669.0,2721461.0,2019-05-28
154254.0,125323.0,8588.0,4074.0,12861.0,1819319.0,8380.0,28977.0,40106.0,217767.0,155644.0,16454.0,22045.0,14151.0,2627943.0,2019-05-29
150863.0,113415.0,7577.0,4071.0,10469.0,1775475.0,7272.0,26852.0,36201.0,205047.0,151572.0,12231.0,20246.0,13629.0,2534920.0,2019-05-30
145690.0,90141.0,6403.0,3174.0,9224.0,1518454.0,5258.0,24518.0,33163.0,193368.0,138107.0,8267.0,14156.0,13234.0,2203157.0,2019-05-31
123056.0,80335.0,6661.0,2956.0,7942.0,1294338.0,5578.0,26402.0,33144.0,188452.0,120200.0,4918.0,13237.0,11023.0,1918242.0,2019-06-01
136633.0,91011.0,10194.0,3154.0,10424.0,1410423.0,7163.0,26616.0,42223.0,221414.0,145756.0,7662.0,20811.0,14285.0,2147769.0,2019-06-02
182236.0,107602.0,14127.0,2890.0,13632.0,1639702.0,7645.0,30107.0,51628.0,257040.0,161590.0,12110.0,18123.0,13762.0,2512194.0,2019-06-03
172735.0,103459.0,11751.0,2339.0,14232.0,1651304.0,8201.0,24619.0,59484.0,238722.0,156492.0,12410.0,17673.0,14149.0,2487570.0,2019-06-04
154124.0,104434.0,8481.0,2970.0,16174.0,1652760.0,8554.0,23138.0,54660.0,238062.0,164974.0,11923.0,14789.0,13006.0,2468049.0,2019-06-05
151922.0,90557.0,11175.0,2847.0,16807.0,1599707.0,8169.0,19822.0,49960.0,233089.0,159228.0,11578.0,15073.0,13443.0,2383377.0,2019-06-06
158703.0,77786.0,9356.0,2875.0,13214.0,1458450.0,5295.0,24659.0,45894.0,191671.0,143332.0,8454.0,15809.0,15281.0,2170779.0,2019-06-07
136143.0,71308.0,7906.0,2971.0,10636.0,1339556.0,4554.0,25175.0,49559.0,162610.0,117036.0,4827.0,14337.0,15547.0,1962165.0,2019-06-08
144202.0,87816.0,8969.0,3026.0,16339.0,1600079.0,6659.0,27170.0,41240.0,185416.0,142155.0,6622.0,21373.0,17094.0,2308160.0,2019-06-09
166364.0,94635.0,11818.0,2900.0,11668.0,1763898.0,7316.0,22287.0,50982.0,228092.0,164797.0,9783.0,21390.0,15012.0,2570942.0,2019-06-10
163154.0,93639.0,14190.0,3094.0,12928.0,1732270.0,7707.0,22158.0,50978.0,228440.0,186820.0,11955.0,19430.0,14204.0,2560967.0,2019-06-11
156164.0,90234.0,14263.0,2969.0,17379.0,1686045.0,6768.0,22741.0,56803.0,247436.0,169315.0,10629.0,18553.0,13677.0,2512976.0,2019-06-12
157316.0,81424.0,12625.0,2935.0,13140.0,1736581.0,6496.0,22347.0,59513.0,223452.0,156568.0,25637.0,19974.0,13785.0,2531793.0,2019-06-13
143441.0,81857.0,10709.0,2833.0,9859.0,1460389.0,5235.0,19058.0,42726.0,197047.0,144598.0,10274.0,15999.0,12411.0,2156436.0,2019-06-14
135905.0,80014.0,8286.0,2773.0,7474.0,1341022.0,4565.0,20780.0,38023.0,173110.0,130394.0,5934.0,13712.0,12369.0,1974361.0,2019-06-15
140813.0,86675.0,9940.0,2827.0,9141.0,1515417.0,5713.0,27646.0,44409.0,211455.0,141466.0,5774.0,20369.0,14578.0,2236223.0,2019-06-16
174236.0,100104.0,13920.0,2786.0,9435.0,1648316.0,5447.0,22926.0,53767.0,219976.0,151232.0,8095.0,24786.0,13870.0,2448896.0,2019-06-17
390043.0,145737.0,12498.0,2655.0,9542.0,1618668.0,8871.0,20041.0,52142.0,225768.0,153852.0,6490.0,20198.0,14089.0,2680594.0,2019-06-18
259321.0,110936.0,14117.0,2914.0,8486.0,1573715.0,7916.0,19175.0,55460.0,212900.0,151498.0,5669.0,20575.0,13319.0,2456001.0,2019-06-19
185258.0,85788.0,13170.0,3005.0,7380.0,1551469.0,4834.0,20866.0,48580.0,207915.0,149596.0,4623.0,18687.0,12286.0,2313457.0,2019-06-20
154055.0,85496.0,10873.0,3047.0,8487.0,1406414.0,3988.0,20178.0,46254.0,188339.0,151742.0,3305.0,13066.0,12048.0,2107292.0,2019-06-21
166069.0,82110.0,8435.0,2647.0,9537.0,1288005.0,4044.0,24889.0,41186.0,191191.0,128817.0,2833.0,12435.0,16128.0,1978326.0,2019-06-22
159199.0,96753.0,7550.0,2360.0,9088.0,1439022.0,4862.0,23579.0,38244.0,213958.0,151975.0,2755.0,16750.0,15397.0,2181492.0,2019-06-23
198475.0,98358.0,9128.0,2676.0,8038.0,1590016.0,5047.0,20512.0,42336.0,221117.0,168154.0,3568.0,19087.0,14206.0,2400718.0,2019-06-24
167931.0,91471.0,7248.0,2488.0,8479.0,1529013.0,4250.0,19847.0,42530.0,221716.0,153131.0,3542.0,14907.0,13326.0,2279879.0,2019-06-25
180145.0,86231.0,7345.0,2711.0,7743.0,1502105.0,3965.0,20545.0,51370.0,225037.0,158292.0,3189.0,15552.0,13700.0,2277930.0,2019-06-26
200805.0,85103.0,5226.0,2289.0,7505.0,1445753.0,3670.0,19385.0,40921.0,211036.0,147573.0,2734.0,13743.0,12631.0,2198374.0,2019-06-27
150075.0,76236.0,5482.0,2402.0,7708.0,1337343.0,3274.0,20539.0,32169.0,176782.0,129969.0,2392.0,11945.0,11126.0,1967442.0,2019-06-28
158706.0,70310.0,4325.0,2336.0,8826.0,1238252.0,3180.0,19865.0,61248.0,162426.0,119350.0,2282.0,11329.0,11741.0,1874176.0,2019-06-29
167071.0,83890.0,5765.0,2502.0,10653.0,1408111.0,3430.0,23133.0,44421.0,209639.0,138573.0,2794.0,13131.0,13275.0,2126388.0,2019-06-30
173791.0,81843.0,6607.0,2425.0,9287.0,1449092.0,3464.0,22503.0,36629.0,214619.0,137774.0,2854.0,13116.0,12648.0,2166652.0,2019-07-01
171798.0,79714.0,7578.0,2437.0,8885.0,1504053.0,3248.0,22037.0,34163.0,205678.0,129146.0,2753.0,13507.0,13326.0,2198323.0,2019-07-02
178745.0,156936.0,8100.0,2456.0,10723.0,1487246.0,3822.0,23095.0,36326.0,231591.0,140290.0,3526.0,15154.0,14717.0,2312727.0,2019-07-03
184981.0,146112.0,9600.0,2708.0,10081.0,1627426.0,4092.0,26741.0,35081.0,242538.0,150308.0,4300.0,14022.0,14517.0,2472507.0,2019-07-04
155695.0,97805.0,5473.0,2492.0,9565.0,1460024.0,3012.0,22188.0,35087.0,214831.0,130242.0,2731.0,13212.0,13728.0,2166085.0,2019-07-05
158559.0,106866.0,7089.0,2960.0,11542.0,2151123.0,3394.0,25460.0,47129.0,190692.0,150703.0,2823.0,14249.0,17362.0,2889951.0,2019-07-06
178754.0,95368.0,7030.0,2676.0,9413.0,1640006.0,3594.0,23548.0,42040.0,214036.0,134868.0,2813.0,13018.0,15271.0,2382435.0,2019-07-07
192099.0,91835.0,7735.0,2878.0,8814.0,1791220.0,3786.0,22596.0,39661.0,218178.0,133692.0,3265.0,15063.0,13795.0,2544617.0,2019-07-08
174523.0,86573.0,7656.0,3060.0,8592.0,1580782.0,3934.0,23097.0,30584.0,213649.0,133077.0,3577.0,13971.0,13791.0,2296866.0,2019-07-09
160552.0,88696.0,6464.0,2650.0,7687.0,1554991.0,3714.0,21073.0,30459.0,204495.0,122919.0,2746.0,13908.0,13058.0,2233412.0,2019-07-10
164984.0,83780.0,6672.0,2617.0,7888.0,1698402.0,3399.0,21913.0,30320.0,201066.0,118481.0,2990.0,13728.0,13385.0,2369625.0,2019-07-11
149368.0,75289.0,6333.0,2493.0,8150.0,1521161.0,3245.0,23263.0,27716.0,191950.0,112062.0,2762.0,13519.0,11550.0,2148861.0,2019-07-12
134626.0,77683.0,7633.0,2565.0,9442.0,1418547.0,3459.0,24513.0,28544.0,189157.0,114121.0,2546.0,13383.0,13428.0,2039647.0,2019-07-13
172838.0,77527.0,7415.0,2951.0,9722.0,1494148.0,3014.0,24193.0,30826.0,284316.0,115841.0,2826.0,13472.0,13765.0,2252854.0,2019-07-14
165875.0,89705.0,7010.0,2469.0,9424.0,1642987.0,2941.0,23363.0,30384.0,221853.0,128660.0,3176.0,15680.0,13222.0,2356749.0,2019-07-15
184274.0,80760.0,7462.0,2642.0,9785.0,1645633.0,3002.0,22507.0,30205.0,198673.0,133067.0,3036.0,16400.0,14304.0,2351750.0,2019-07-16
175335.0,72855.0,6557.0,2585.0,9884.0,1551154.0,2908.0,21444.0,29412.0,193836.0,129245.0,2569.0,18185.0,13474.0,2229443.0,2019-07-17
163398.0,72050.0,6639.0,2931.0,8996.0,1498244.0,3388.0,20882.0,27008.0,188852.0,129362.0,2926.0,16603.0,12802.0,2154081.0,2019-07-18
143679.0,73695.0,7060.0,2571.0,9717.0,1373114.0,3424.0,23261.0,27009.0,198855.0,124461.0,2826.0,18684.0,12274.0,2020630.0,2019-07-19
144365.0,73961.0,7162.0,2601.0,10141.0,1324537.0,2978.0,22018.0,31773.0,174000.0,118647.0,2129.0,17736.0,12947.0,1944995.0,2019-07-20
145955.0,78428.0,7015.0,2604.0,11117.0,1434361.0,4451.0,24856.0,31698.0,202494.0,141757.0,3102.0,12999.0,13959.0,2114796.0,2019-07-21
156284.0,79163.0,8181.0,2737.0,9204.0,1581701.0,3363.0,23801.0,32110.0,202103.0,180294.0,2700.0,10765.0,12666.0,2305072.0,2019-07-22
161282.0,76886.0,7616.0,3169.0,8748.0,1522144.0,3359.0,24900.0,33136.0,206595.0,236541.0,3347.0,10899.0,13688.0,2312310.0,2019-07-23
165486.0,78419.0,8041.0,2992.0,8346.0,1506960.0,3169.0,23384.0,34798.0,204521.0,178503.0,3231.0,10043.0,13234.0,2241127.0,2019-07-24
160128.0,75632.0,7729.0,2618.0,8909.0,1495349.0,3153.0,23825.0,37056.0,216785.0,165046.0,3572.0,10503.0,13593.0,2223898.0,2019-07-25
162091.0,71414.0,7780.0,2997.0,8668.0,1424020.0,3262.0,24360.0,42222.0,211904.0,141342.0,2298.0,11337.0,13621.0,2127316.0,2019-07-26
193991.0,74442.0,10355.0,2771.0,9219.0,1382959.0,3257.0,24547.0,35572.0,183015.0,123728.0,2719.0,10045.0,15478.0,2072098.0,2019-07-27
184570.0,88480.0,11550.0,3467.0,10585.0,1462266.0,3907.0,25977.0,34939.0,218549.0,134635.0,3002.0,10401.0,16897.0,2209225.0,2019-07-28
193937.0,84278.0,11578.0,3223.0,10117.0,1662415.0,3379.0,30769.0,34554.0,223360.0,159382.0,3266.0,10837.0,15745.0,2446840.0,2019-07-29
190714.0,79720.0,9351.0,3276.0,10621.0,1727102.0,3607.0,27346.0,33904.0,218640.0,146529.0,3863.0,11170.0,15544.0,2481387.0,2019-07-30
209820.0,78588.0,9939.0,3292.0,9920.0,1501533.0,3537.0,25781.0,32939.0,206695.0,136389.0,3149.0,11268.0,14134.0,2246984.0,2019-07-31
191440.0,74313.0,7683.0,3324.0,8887.0,1471713.0,3340.0,25845.0,33832.0,186630.0,132295.0,3291.0,10948.0,12387.0,2165928.0,2019-08-01
147916.0,77601.0,9117.0,2908.0,9442.0,1509211.0,4005.0,28376.0,33979.0,179927.0,124825.0,3095.0,11037.0,12456.0,2153895.0,2019-08-02
140944.0,78818.0,7287.0,2821.0,9211.0,1229711.0,4218.0,24634.0,30183.0,160998.0,113025.0,2706.0,11274.0,13528.0,1829358.0,2019-08-03
188351.0,78214.0,7871.0,2984.0,9870.0,1318518.0,3778.0,24854.0,31656.0,192960.0,136325.0,2876.0,13576.0,13492.0,2025325.0,2019-08-04
177913.0,88489.0,7802.0,3037.0,8333.0,1439904.0,3299.0,23333.0,31552.0,194369.0,138987.0,2919.0,14812.0,13015.0,2147764.0,2019-08-05
180019.0,83073.0,7064.0,2973.0,8709.0,1476599.0,3450.0,24415.0,35157.0,199869.0,143394.0,3503.0,20248.0,13431.0,2201904.0,2019-08-06
475133.0,82922.0,7842.0,3026.0,9062.0,1455399.0,3281.0,25569.0,34264.0,200935.0,144161.0,2992.0,15509.0,14121.0,2474216.0,2019-08-07
254346.0,83108.0,8501.0,4058.0,8687.0,1447706.0,3366.0,25526.0,43051.0,222092.0,142171.0,3369.0,13425.0,14649.0,2274055.0,2019-08-08
181736.0,74937.0,6547.0,3060.0,8249.0,1334701.0,3515.0,23586.0,40318.0,213783.0,136298.0,3091.0,12395.0,14436.0,2056652.0,2019-08-09
151274.0,73195.0,8044.0,2768.0,9517.0,1213046.0,3335.0,27036.0,44879.0,197761.0,126637.0,2515.0,12013.0,12670.0,1884690.0,2019-08-10
172728.0,77812.0,7579.0,2677.0,10150.0,1293796.0,3360.0,24689.0,37283.0,215525.0,139821.0,3238.0,13716.0,15386.0,2017760.0,2019-08-11
195136.0,88745.0,8506.0,3096.0,8675.0,1535673.0,4181.0,23327.0,36657.0,228236.0,147711.0,4763.0,14379.0,17164.0,2316249.0,2019-08-12
223099.0,90624.0,10455.0,3089.0,8727.0,1693468.0,3980.0,23278.0,35581.0,229529.0,138905.0,4001.0,14400.0,19676.0,2498812.0,2019-08-13
269807.0,84579.0,10519.0,3006.0,8532.0,1504639.0,3696.0,24782.0,31825.0,264213.0,139598.0,3643.0,13221.0,20706.0,2382766.0,2019-08-14
316462.0,77305.0,11707.0,2932.0,8460.0,1380694.0,3520.0,23640.0,32190.0,263114.0,131232.0,3993.0,14234.0,19261.0,2288744.0,2019-08-15
194738.0,83402.0,9488.0,3905.0,9061.0,1359794.0,3104.0,24721.0,30726.0,216160.0,126380.0,2927.0,10869.0,17091.0,2092366.0,2019-08-16
171571.0,84548.0,7752.0,7573.0,8927.0,1509472.0,3028.0,26875.0,38220.0,193474.0,130798.0,2691.0,10605.0,13698.0,2209232.0,2019-08-17
171787.0,87240.0,9111.0,3798.0,9238.0,1453268.0,3136.0,25272.0,37939.0,235822.0,145412.0,3077.0,12887.0,17361.0,2215348.0,2019-08-18
176276.0,92732.0,11845.0,3465.0,9522.0,1574460.0,3263.0,23613.0,33205.0,241719.0,145743.0,3356.0,12760.0,20003.0,2351962.0,2019-08-19
190473.0,85226.0,10170.0,3842.0,9970.0,1562210.0,3808.0,23479.0,31476.0,247649.0,152185.0,3650.0,12967.0,20243.0,2357348.0,2019-08-20
189879.0,97310.0,11166.0,3612.0,10911.0,1633350.0,3990.0,24834.0,37102.0,224861.0,152064.0,3464.0,13473.0,23433.0,2429449.0,2019-08-21
169233.0,112461.0,11416.0,3451.0,11685.0,1681600.0,4445.0,26599.0,50768.0,210716.0,155538.0,3634.0,13411.0,21905.0,2476862.0,2019-08-22
163107.0,125175.0,9476.0,2867.0,11426.0,1535436.0,4724.0,26244.0,32682.0,204687.0,158409.0,3327.0,11500.0,21500.0,2310560.0,2019-08-23
152517.0,105693.0,6502.0,3200.0,8621.0,1375514.0,4918.0,23237.0,33790.0,183885.0,140801.0,3000.0,10325.0,15860.0,2067863.0,2019-08-24
183129.0,97188.0,7828.0,3586.0,10931.0,1495742.0,5010.0,23367.0,33988.0,232219.0,145463.0,3285.0,13403.0,17505.0,2272644.0,2019-08-25
174787.0,98025.0,10578.0,3795.0,13386.0,1707165.0,4698.0,28228.0,38448.0,228101.0,153447.0,3626.0,13714.0,22291.0,2500289.0,2019-08-26
193720.0,100889.0,11455.0,4031.0,13072.0,1735489.0,4351.0,30791.0,41176.0,229070.0,154362.0,4278.0,14690.0,21146.0,2558520.0,2019-08-27
182051.0,118463.0,10555.0,3443.0,14973.0,1822498.0,4460.0,37757.0,37723.0,242633.0,161598.0,4011.0,14243.0,21783.0,2676191.0,2019-08-28
