DATAFLOW,LAST UPDATE,freq,unit,waste,wst_oper,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2013,58.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2014,62.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2015,63.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2016,62.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2017,62.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2018,52,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,IT,2019,51.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2009,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2010,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2011,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2012,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2013,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2014,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2015,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2016,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2017,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2018,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LI,2019,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2009,43.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2010,49,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2011,50.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2012,50.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2013,21.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2014,28.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2015,26.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2016,48.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2017,60.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2018,58.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2019,59.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LT,2020,65.3,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2009,98.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2010,98.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2011,99.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2012,99.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2013,99.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2014,99,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2015,99.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2016,99.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2017,99.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2018,99.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2019,99.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LU,2020,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2009,39.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2010,38.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2011,37.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2012,39,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2013,40.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2014,42.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2015,62.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2016,43.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2017,42.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2018,47.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,LV,2019,53.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2009,2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2010,2.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2011,2.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2012,1.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2013,1.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2014,6.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2015,3.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2016,0,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2017,0,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2018,0,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2019,0,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,MT,2020,0,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2009,99.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2010,99.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2011,99,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2012,98.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2013,97.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2014,97.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2015,97.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2016,96.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2017,98.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2018,94.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NL,2019,94.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2009,58.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2010,78.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2011,70.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2012,85.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2013,93.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2014,99.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2015,94,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2016,92.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2017,85.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2018,85.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,NO,2019,85.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2009,59.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2010,57.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2011,72.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2012,66.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2013,64.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2014,55.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2015,54.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2016,47.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2017,36.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2018,30,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PL,2019,29.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2009,70.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2010,70.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2011,78.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2012,70.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2013,100.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2014,132,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2015,86.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2016,103.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2017,91.8,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2018,77.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2019,91.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,PT,2020,92.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2009,32.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2010,29.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2011,45.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2012,42.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2013,29.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2014,31.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2015,31.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2016,31.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2017,33.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2018,31.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,RO,2019,28.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2009,100,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2010,1005.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2011,798.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2012,466.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2013,171,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2014,101,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2015,99.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2016,35.3,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2017,54.4,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2018,6.9,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2019,9.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SE,2020,2.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2009,37.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2010,41.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2011,40.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2012,55,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2013,48.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2014,64.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2015,59.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2016,59.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2017,49.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2018,61.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2019,60.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SI,2020,63.6,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2009,17.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2010,14.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2011,30.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2012,40.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2013,47.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2014,44.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2015,47.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2016,57.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2017,48.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2018,55.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2019,57.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,SK,2020,63.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2009,76.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2010,75.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2011,58.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2012,51.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2013,42.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2014,31.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2015,28.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2016,31,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2017,30.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150103,RCV,UK,2018,35.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2009,61.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2010,60.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2011,62.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2012,61.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2013,87.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2014,87,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2015,87.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2016,88.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2017,85.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2018,84.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2019,84.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,AT,2020,66.1,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2009,95.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2010,94.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2011,97.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2012,97.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2013,97,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2014,98.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2015,98.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2016,98.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2017,98.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2018,98.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2019,95,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BE,2020,96.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2009,50.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2010,51.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2011,69.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2012,75.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2013,69.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2014,67.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2015,69.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2016,59.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2017,73.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2018,80.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,BG,2019,75.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2009,98,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2010,116.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2011,88.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2012,98.7,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2013,70.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2014,97.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2015,72.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2016,84.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2017,119.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2018,117.5,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CY,2019,129.3,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2009,52,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2010,64,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2011,68,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2012,69.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2013,58.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2014,65,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2015,58.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2016,63.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2017,67.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2018,67.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2019,65,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,CZ,2020,73.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2009,92.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2010,93.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2011,93.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2012,93.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2013,94.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2014,93.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2015,92.6,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2016,92.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2017,92.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2018,92.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2019,76.1,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DE,2020,89.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2009,76.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2010,76.9,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2011,80.7,be
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2012,51.8,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2013,57,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2014,71.3,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2015,71.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2016,87.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2017,73.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2018,98,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2019,96.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,DK,2020,97.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2009,36.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2010,60.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2011,62.9,be
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2012,65.3,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2013,58.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2014,78,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2015,68.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2016,66.1,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2017,67.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2018,81.7,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2019,102.1,b
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EE,2020,99.5,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EL,2009,48.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EL,2010,41.9,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EL,2011,44.1,e
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EL,2012,38.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EL,2013,48.2,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EL,2014,58.8,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EL,2015,57.4,
ESTAT:TEN00062(1.0),20/10/22 11:00:00,A,PC,W150104,RCV,EL,2016,61.7,
